WAFER_ID,sae_features_0,sae_features_1,sae_features_2,sae_features_3,sae_features_4,sae_features_5,sae_features_6,sae_features_7,sae_features_8,sae_features_9,sae_features_10,sae_features_11,sae_features_12,sae_features_13,sae_features_14
2913014234,10.434974,0.0,0.0,5.9377437,7.694408,4.907939,8.722084,6.4468207,9.94016,5.7222943,0.0,0.0,8.925413,11.031492,0.0
2915014054,9.635122,0.0,0.0,4.677119,7.879807,3.9302974,8.362835,6.0399456,9.237689,5.51481,0.0,0.0,8.740547,10.290812,0.0
2917014230,9.310625,0.0,0.0,5.132592,6.9140425,4.4614415,7.664001,5.788331,8.3468685,5.2638946,0.0,0.0,8.266217,9.618867,0.0
2917014250,9.313141,0.0,0.0,4.2846994,7.2084703,3.8041983,7.8522577,5.8961525,8.799041,5.1938195,0.0,0.0,8.348865,10.095451,0.0
2917014266,9.471784,0.0,0.0,4.3611135,7.229449,3.9053545,7.689474,5.7027674,8.907798,5.247416,0.0,0.0,8.354201,10.243641,0.0
2917014270,9.661832,0.0,0.0,4.4806185,7.7045646,3.8911219,8.229587,5.7537456,9.129204,5.218967,0.0,0.0,8.6492195,10.646368,0.0
2919013980,9.366825,0.0,0.0,3.5710142,7.507668,3.405046,7.6612678,5.4318542,8.770499,5.1012053,0.0,0.0,8.486715,10.212948,0.0
2921014246,9.046802,0.0,0.0,3.7855608,7.217098,3.4523005,7.416194,5.361986,8.319441,4.983914,0.0,0.0,8.174575,9.520102,0.0
2921014258,8.963358,0.0,0.0,3.977856,7.2399745,3.5424962,7.4955297,5.305612,8.528473,4.778484,0.0,0.0,8.077095,9.721867,0.0
2921014270,8.934774,0.0,0.0,3.663561,7.173514,3.3500657,7.404495,5.232183,8.29575,4.859293,0.0,0.0,8.107695,9.53459,0.0
2939014292,10.822224,0.0,0.0,5.492695,8.1735,4.683415,9.11905,6.962655,10.32719,6.1019473,0.0,0.0,9.501461,11.749828,0.0
2939014300,10.190204,0.0,0.0,5.7440095,7.458402,4.785554,8.58556,6.3479695,9.935569,5.5694714,0.0,0.0,8.7386,11.130615,0.0
2941014078,10.615749,0.0,0.0,5.777606,8.157894,4.7932563,9.057807,6.620557,10.230301,5.8595715,0.0,0.0,9.295274,11.418163,0.0
2975014144,8.847272,0.0,0.0,4.247172,6.9179153,3.538711,7.949097,5.608889,7.8799844,4.764133,0.0,0.0,7.838024,9.512926,0.0
2975014148,9.29283,0.0,0.0,4.923728,6.707668,4.106304,7.945709,5.8917494,8.45796,5.0246406,0.0,0.0,7.909709,10.054139,0.0
2975014152,10.0181265,0.0,0.0,5.5101624,7.3099656,4.548112,8.654158,6.509483,9.088183,5.572502,0.0,0.0,8.543081,10.4436865,0.0
2975014168,9.737381,0.0,0.0,5.147009,7.029154,4.504993,8.264271,6.602234,8.923419,5.4763975,0.0,0.0,8.484262,10.275375,0.0
2975014172,9.559402,0.0,0.0,4.7284694,7.1667438,3.8972788,8.468051,6.1467915,8.615968,5.1514087,0.0,0.0,8.27554,10.416199,0.0
2975014184,9.682262,0.0,0.0,5.087095,7.2479043,4.0559597,8.609157,6.2601767,8.66198,5.3703933,0.0,0.0,8.409787,10.254928,0.0
2975014188,9.692605,0.0,0.0,4.910288,7.408111,3.9044518,8.719672,6.0647826,8.63386,5.2222223,0.0,0.0,8.368591,10.288304,0.0
2975014374,9.469347,0.0,0.0,4.8629417,7.108417,3.9593492,8.43753,6.1165886,8.398753,5.1947727,0.0,0.0,8.231807,9.988017,0.0
2977014368,9.72811,0.0,0.0,4.847674,7.431096,3.9489627,8.641934,6.165714,8.61338,5.3600855,0.0,0.0,8.398571,10.175156,0.0
2977014380,9.551116,0.0,0.0,5.4239798,6.7959046,4.472501,8.139886,6.1714716,8.59151,5.3013196,0.0,0.0,8.013228,9.949836,0.0
2977014410,9.500899,0.0,0.0,5.3475986,6.8442464,4.3373575,8.257098,6.1605663,8.502608,5.275148,0.0,0.0,7.9424415,9.866707,0.0
2979014144,9.641194,0.0,0.0,4.8430777,7.3995695,3.9738264,8.6647415,6.189911,8.650877,5.1782975,0.0,0.0,8.341704,10.388948,0.0
2979014148,10.001659,0.0,0.0,4.818608,7.6618934,4.133607,8.868742,6.524092,9.047258,5.376511,0.0,0.0,8.682774,10.904888,0.0
2979014152,10.28452,0.0,0.0,5.218932,7.5661435,4.3709702,8.996949,6.7673,9.167812,5.7036257,0.0,0.0,8.80288,10.952753,0.0
2979014164,10.138402,0.0,0.0,5.550517,7.4427614,4.593155,8.790399,6.655442,9.003011,5.707149,0.0,0.0,8.580275,10.416204,0.0
2979014168,9.859612,0.0,0.0,5.055181,7.2188272,4.194835,8.679582,6.478485,8.848826,5.399029,0.0,0.0,8.459956,10.602572,0.0
2979014180,9.082986,0.0,0.0,5.177175,6.5709076,4.131191,7.938858,5.8795605,8.175828,5.0705123,0.0,0.0,7.684619,9.514613,0.0
2979014184,9.884773,0.0,0.0,4.872474,7.415851,4.208525,8.595209,6.427839,8.922542,5.406526,0.0,0.0,8.486476,10.668989,0.0
2979014196,9.319175,0.0,0.0,4.7651834,7.102256,3.972271,8.172357,5.9779444,8.406729,5.0854354,0.0,0.0,8.040392,9.899009,0.0
2981014384,9.690764,0.0,0.0,5.592587,6.9681273,4.431319,8.505892,6.159011,8.541173,5.3913517,0.0,0.0,8.110705,9.948908,0.0
2981014388,10.289655,0.0,0.0,5.6247363,7.5291705,4.676441,8.792132,6.70895,9.13076,5.8544693,0.0,0.0,8.6848135,10.477311,0.0
2981014396,9.891443,0.0,0.0,5.832056,7.0235515,4.8292236,8.385691,6.438475,8.86787,5.58652,0.0,0.0,8.195476,10.053326,0.0
2981014410,9.965769,0.0,0.0,5.633407,7.2513914,4.6147327,8.591981,6.49717,8.856673,5.617276,0.0,0.0,8.443087,10.162035,0.0
2981014422,9.912659,0.0,0.0,4.9095535,7.580978,4.045844,8.945349,6.515844,9.068383,5.3148065,0.0,0.0,8.6418915,10.852779,0.0
2981014426,9.833551,0.0,0.0,5.35274,7.2188444,4.3946195,8.420227,6.249849,8.613076,5.577266,0.0,0.0,8.272704,9.907642,0.0
2983014200,10.094733,0.0,0.0,5.6936164,7.3275695,4.6667027,8.691213,6.543343,9.250962,5.6210017,0.0,0.0,8.593943,10.418996,0.0
2985014384,9.827073,0.0,0.0,5.2452006,7.32748,4.275866,8.620231,6.299884,8.777077,5.4280653,0.0,0.0,8.372912,10.292157,0.0
2985014392,10.363205,0.0,0.0,6.150279,7.149772,5.029759,8.836295,6.8380523,9.290872,5.8496623,0.065264,0.0,8.495283,10.728329,0.0
2985014402,10.341993,0.0,0.0,6.2811623,7.7393403,5.1790423,8.943991,6.9269857,10.252199,6.014816,0.0,0.0,8.573272,10.67755,0.0
2985014414,9.133578,0.0,0.0,4.445552,7.105725,3.768343,8.160299,5.8815007,8.163122,5.0082626,0.0,0.0,8.088881,9.734175,0.0
2985014422,8.778751,0.0,0.0,3.888197,6.9183264,3.3909807,7.8893504,5.5341372,7.809255,4.621914,0.0,0.0,7.8416376,9.707122,0.0
2985014426,9.837391,0.0,0.0,4.9379644,7.4149137,4.0601435,8.6471615,6.246181,8.78647,5.3135214,0.0,0.0,8.39308,10.521865,0.0
2985014454,9.838804,0.0,0.0,5.742108,6.8371716,4.6984515,8.367487,6.3997455,8.795965,5.4875,0.0,0.0,8.203032,10.137868,0.0
2985014462,9.674953,0.0,0.0,4.926081,7.263607,3.9997454,8.604548,6.219678,8.567,5.313625,0.0,0.0,8.273406,10.235636,0.0
2987014184,9.4112835,0.0,0.0,5.459169,6.5777206,4.5968127,7.793498,6.016506,8.762626,5.173433,0.0,0.0,8.017832,9.912807,0.0
2987014192,10.626931,0.0,0.0,5.65846,7.7687674,4.62636,9.36774,7.0771995,9.433667,6.0226936,0.0,0.0,9.084881,11.055983,0.0
2989014348,10.428831,0.0,0.0,5.4191866,7.6661797,4.5491323,9.087318,6.9046593,9.232142,5.81411,0.0,0.0,8.917566,10.944356,0.0
2999014314,9.514468,0.0,0.0,4.946549,7.0805726,4.033364,8.405024,6.1645327,8.589099,5.1653376,0.0,0.0,8.333272,10.29383,0.0
3005014324,9.748311,0.0,0.0,4.773739,7.5557156,3.92107,8.821221,6.306671,8.84685,5.2397046,0.0,0.0,8.554363,10.643107,0.0
3005014526,9.436489,0.0,0.0,4.8346634,6.977738,4.057593,8.286728,6.0622525,8.658471,5.033544,0.0,0.0,8.148709,10.306456,0.0
3009014470,9.358621,0.0,0.0,4.543518,6.975493,3.8966436,8.103949,6.0377464,8.373246,5.0849533,0.0,0.0,8.133157,10.015067,0.0
3009014494,10.092185,0.0,0.0,5.121418,7.3952284,4.392727,8.667775,6.6738577,8.946688,5.6665773,0.0,0.0,8.69106,10.561682,0.0
3011014228,9.22701,0.0,0.0,5.0443034,6.57269,4.2528915,7.7854695,5.896179,8.277416,5.086933,0.0,0.0,7.8564057,9.685721,0.0
3011014278,9.185062,0.0,0.0,4.6590023,6.975405,3.9574494,8.002496,5.9852753,8.680042,4.93955,0.0,0.0,8.026351,9.977159,0.0
3013014292,9.575904,0.0,0.0,5.41535,6.730471,4.4998236,8.144986,6.235747,8.599174,5.368792,0.0,0.0,8.113403,9.892235,0.0
3013014296,9.186584,0.0,0.0,4.6673903,6.747664,3.991528,7.8479905,6.047379,8.391372,5.0683603,0.0,0.0,8.011979,9.745194,0.0
3013014490,9.776457,0.0,0.0,5.4864807,6.969757,4.575346,8.319726,6.335859,8.774058,5.4361467,0.0,0.0,8.287511,10.1268835,0.0
3013014506,8.690831,0.0,0.0,4.9934587,6.182938,4.173726,7.3586006,5.5758967,7.8502655,4.826779,0.0,0.0,7.404066,9.015944,0.0
3015014208,10.006518,0.0,0.0,5.738545,7.138297,4.7437263,8.533908,6.5270057,9.09957,5.6296577,0.0,0.0,8.465308,10.441554,0.0
3015014248,9.830265,0.0,0.0,4.7244377,7.336194,4.1458936,8.422552,6.446201,8.9470215,5.447321,0.0,0.0,8.598513,10.557208,0.0
3015014252,9.3336115,0.0,0.0,4.436303,6.996484,3.8635163,8.101038,6.033268,8.35082,5.0883217,0.0,0.0,8.043631,9.992371,0.0
3015014268,10.07859,0.0,0.0,5.2481766,7.375107,4.5311,8.368016,6.262262,9.455487,5.595637,0.0,0.0,8.771381,10.889039,0.0
3015014294,9.847753,0.0,0.0,5.6840124,7.127456,4.7104554,8.301215,6.1944947,9.046266,5.480434,0.0,0.0,8.357755,10.318305,0.0
3015014302,10.770076,0.0,0.0,5.3400164,8.088676,4.62482,9.13194,6.9742856,10.1484165,5.999687,0.0,0.0,9.373273,11.786614,0.0
3017014276,9.231062,0.0,0.0,4.6508784,6.5863795,4.103344,7.8245773,6.1422973,8.394866,5.1553173,0.0,0.0,8.011474,9.952547,0.0
3017014288,9.59337,0.0,0.0,4.6271076,7.122977,4.0136933,8.285676,6.26433,8.591038,5.281492,0.0,0.0,8.377702,10.200969,0.0
3017014292,9.267116,0.0,0.0,5.257642,6.580424,4.363329,7.867782,5.983497,8.315232,5.1709743,0.0,0.0,7.867368,9.582078,0.0
3017014296,9.760905,0.0,0.0,4.5473943,7.1842413,3.9151573,8.534584,6.3165326,8.677366,5.276226,0.0,0.0,8.505719,10.562059,0.0
3017014300,9.434808,0.0,0.0,4.577374,7.0840116,3.947465,8.056897,6.0858264,8.449259,5.209329,0.0,0.0,8.231056,9.9452505,0.0
3017014470,9.215946,0.0,0.0,4.7101474,6.8466544,4.0189,7.9852915,6.048483,8.497537,5.0265536,0.0,0.0,7.9956813,9.886348,0.0
3017014498,9.877959,0.0,0.0,4.7984366,7.2787824,4.1561356,8.475624,6.3946495,8.895703,5.4002204,0.0,0.0,8.588996,10.654574,0.0
3017014506,9.42371,0.0,0.0,4.621384,6.874918,4.1492863,8.020822,6.1295767,8.510281,5.191744,0.0,0.0,8.20654,10.1294155,0.0
3017014514,10.398215,0.0,0.0,5.3674235,7.649447,4.588767,8.895949,6.944003,9.333469,5.955657,0.0,0.0,9.012365,10.95747,0.0
3017014522,9.243755,0.0,0.0,4.580532,6.8636613,3.9813395,7.901908,6.0560966,8.445462,5.0739713,0.0,0.0,8.082848,9.846338,0.0
3021014274,10.323845,0.0,0.0,5.0727882,7.636787,4.4570847,8.751948,6.755065,9.670404,5.764715,0.0,0.0,9.007366,11.313585,0.0
3021014286,9.78473,0.0,0.0,4.828639,7.298412,4.2118196,8.252142,6.222172,8.8339,5.365499,0.0,0.0,8.490571,10.371929,0.0
3021014306,9.998412,0.0,0.0,5.1998987,7.4767146,4.4032288,8.529642,6.458895,9.193198,5.605906,0.0,0.0,8.728116,10.500558,0.0
3021014318,10.164069,0.0,0.0,5.1110325,7.701235,4.3424616,8.691838,6.4564304,9.353961,5.647479,0.0,0.0,8.8673315,10.778797,0.0
3021014508,9.393592,0.0,0.0,4.7799845,7.1380033,3.928996,8.3738985,6.097237,8.518127,5.253511,0.0,0.0,8.124386,9.994273,0.0
3023014506,10.830549,0.0,0.0,5.7839217,8.086739,4.6206846,9.619275,6.885923,9.650524,6.009994,0.0,0.0,9.229671,10.969326,0.0
3023014514,9.671223,0.0,0.0,5.4181566,6.772401,4.5358047,8.089411,6.1742687,8.739427,5.2996306,0.0,0.0,8.162419,10.1909075,0.0
3023014518,9.289871,0.0,0.0,5.5626197,6.3003244,4.6730356,7.711567,6.1179934,8.446737,5.250929,0.12221749,0.0,7.832198,9.637265,0.0
3023014526,10.044262,0.0,0.0,5.4938216,7.3694134,4.6765823,8.660211,6.8241935,9.172118,5.700622,0.0,0.0,8.771046,10.482645,0.0
3023014536,9.603991,0.0,0.0,4.808245,7.401242,4.0020847,8.317427,5.890194,9.361063,4.9375105,0.0,0.0,8.344862,10.70198,0.0
3023014548,9.7379465,0.0,0.0,4.927283,7.3146825,4.07997,8.631434,6.3825307,8.650701,5.4040575,0.0,0.0,8.535507,10.1633005,0.0
3023014552,9.870891,0.0,0.0,5.087045,7.3539615,4.1539526,8.747471,6.3626666,8.676719,5.4540043,0.0,0.0,8.499813,10.259664,0.0
3025014278,10.411718,0.0,0.0,6.132261,7.188318,5.027641,8.901772,6.889482,9.321332,5.9279847,0.01935401,0.0,8.618423,10.738352,0.0
3025014282,10.566261,0.0,0.0,5.886663,7.51828,4.9132977,9.082022,7.063496,9.423545,6.011073,0.0,0.0,9.044244,11.000773,0.0
3025014286,10.083823,0.0,0.0,5.826324,7.061056,4.784708,8.612668,6.5467505,8.989547,5.6764097,0.0,0.0,8.441046,10.326785,0.0
3025014294,9.519859,0.0,0.0,5.7545447,6.7158065,4.6709046,8.161043,6.1317472,8.48307,5.4327745,0.0,0.0,8.014011,9.653803,0.0
3025014302,10.035947,0.0,0.0,5.040906,7.4398346,4.2118077,8.762064,6.44227,8.931815,5.473658,0.0,0.0,8.631219,10.659561,0.0
3027014502,9.403552,0.0,0.0,5.274683,6.808694,4.3996882,7.9786572,6.1585116,8.827198,5.1626005,0.0,0.0,8.140963,9.915859,0.0
3027014522,9.68716,0.0,0.0,5.6070933,6.8655796,4.673545,8.210187,6.268693,8.701975,5.3454103,0.0,0.0,8.138382,9.98514,0.0
3027014528,9.830836,0.0,0.0,4.754343,7.303815,4.026593,8.552311,6.2865963,8.732259,5.3025017,0.0,0.0,8.506096,10.516124,0.0
3027014544,9.81519,0.0,0.0,4.9664803,7.0677547,4.2364297,8.493081,6.3647327,8.7361,5.3466773,0.0,0.0,8.433774,10.454401,0.0
3027014564,9.341351,0.0,0.0,5.261716,6.69807,4.4100256,7.9043036,6.1101456,8.611782,5.188625,0.0,0.0,8.051393,9.711648,0.0
3027014588,10.416192,0.0,0.0,6.0959196,7.177409,5.006772,8.945341,6.8890038,9.307807,5.9016685,0.0,0.0,8.665715,10.801145,0.0
3029014274,9.69832,0.0,0.0,5.632752,6.6617823,4.6893215,8.220136,6.30402,8.685541,5.3685265,0.0,0.0,8.105589,10.162001,0.0
3029014330,9.54114,0.0,0.0,5.5594425,6.6672916,4.604598,7.968324,6.079671,8.65036,5.280767,0.0,0.0,8.032562,9.883129,0.0
3029014464,9.690976,0.0,0.0,6.2037745,6.406237,5.0238824,8.16991,6.443657,8.642132,5.674709,0.17744753,0.0,7.9057765,9.710742,0.0
3029014468,10.34126,0.0,0.0,5.372419,7.4538965,4.514295,9.006512,6.8187857,9.20312,5.7673364,0.0,0.0,8.860852,10.982095,0.0
3029014472,9.396925,0.0,0.0,5.2195826,6.752482,4.3673406,8.120072,6.0909696,8.483361,5.067663,0.0,0.0,7.9202175,9.938684,0.0
3029014476,9.854916,0.0,0.0,5.9209456,6.785615,4.9252295,8.212704,6.4572496,8.840138,5.615374,0.06722994,0.0,8.284961,10.029853,0.0
3031014466,8.995087,0.0,0.0,4.6979566,6.6183743,3.979538,7.7348046,5.8270946,8.22268,4.8981485,0.0,0.0,7.852244,9.554336,0.0
3031014528,9.568275,0.0,0.0,5.3889003,6.9176016,4.478923,8.199762,6.122439,8.747098,5.174652,0.0,0.0,8.107813,10.054962,0.0
3031014536,9.427373,0.0,0.0,4.432928,7.190944,3.8155694,8.302478,6.041746,8.42694,4.996948,0.0,0.0,8.285817,10.151482,0.0
3031014540,9.569813,0.0,0.0,5.463964,6.836599,4.4415784,8.320933,6.1211824,8.577659,5.2695255,0.0,0.0,8.075245,9.98878,0.0
3031014568,8.707877,0.0,0.0,4.9293246,6.2340035,4.135165,7.419447,5.738573,8.07084,4.8307524,0.0,0.0,7.4145837,9.2329855,0.0
3031014580,8.892433,0.0,0.0,4.6983624,6.518071,3.9707613,7.6890483,5.902597,8.198845,4.872791,0.0,0.0,7.7224455,9.470138,0.0
3031014584,9.586938,0.0,0.0,4.697082,7.0504756,4.024027,8.316708,6.293665,8.436312,5.301886,0.0,0.0,8.288794,10.143,0.0
3033014286,10.007922,0.0,0.0,5.0631733,7.2483034,4.321802,8.664612,6.565038,8.978399,5.515767,0.0,0.0,8.584611,10.825718,0.0
3033014306,9.267311,0.0,0.0,5.2495804,6.5772934,4.358949,7.9138985,6.0074363,8.367005,5.0919156,0.0,0.0,7.853756,9.720431,0.0
3033014314,9.48035,0.0,0.0,4.7356377,7.249374,4.0425773,8.223043,6.0826273,9.031352,4.995385,0.0,0.0,8.245314,10.326758,0.0
3033014326,9.246307,0.0,0.0,4.7775216,6.869373,3.993487,8.1264515,6.0359583,8.697591,4.9750314,0.0,0.0,7.977265,10.061283,0.0
3033014464,9.881919,0.0,0.0,4.9950147,7.389262,4.2235518,8.764526,6.6636467,9.158944,5.4026155,0.0,0.0,8.657046,10.859197,0.0
3035014490,9.479988,0.0,0.0,4.5592937,7.106449,3.8615713,8.335412,6.0576463,8.458704,5.085709,0.0,0.0,8.223377,10.166926,0.0
3037014298,9.76751,0.0,0.0,5.43844,6.8960056,4.5115294,8.355103,6.3368254,8.76956,5.3987217,0.0,0.0,8.310628,10.2133045,0.0
3037014334,9.428342,0.0,0.0,5.1322603,6.759263,4.3375177,8.058628,6.1373415,8.48044,5.214533,0.0,0.0,8.007565,10.0681305,0.0
3037014480,9.402543,0.0,0.0,4.7784824,6.9125714,4.0515103,8.131937,6.1049833,8.514794,5.0724707,0.0,0.0,8.097195,10.014859,0.0
3037014488,9.711581,0.0,0.0,5.4986753,6.8079853,4.5915346,8.2326565,6.3926983,8.725834,5.4560595,0.0,0.0,8.246397,10.172087,0.0
3621681198,8.826222,0.0,0.0,3.9941926,6.842959,3.3214922,7.7695427,5.533444,7.7738585,4.7700834,0.0,0.0,7.646249,9.379543,0.0
3621681356,9.724697,0.0,0.0,4.7126417,7.5513964,3.8406806,8.491338,6.1357903,8.789652,5.361605,0.0,0.0,8.421872,10.18589,0.0
3623681090,8.985809,0.0,0.0,4.4370713,6.8601193,3.555348,7.9782834,5.783582,8.071856,4.964377,0.0,0.0,7.90506,9.540534,0.0
3623681102,9.201628,0.0,0.0,4.105827,7.123381,3.4946818,8.07071,5.9150305,8.067991,5.124891,0.0,0.0,7.9788084,9.571481,0.0
3623681106,9.245936,0.0,0.0,4.2676573,7.12255,3.5470743,8.139239,5.851948,8.091962,5.1197257,0.0,0.0,7.922594,9.702222,0.0
3623681110,8.6080475,0.0,0.0,4.5221047,6.3768845,3.6289182,7.5376673,5.4293165,7.5283127,4.7295585,0.0,0.0,7.272793,8.943078,0.0
3623681118,8.239015,0.0,0.0,3.6278217,6.2664294,3.0895028,7.190609,5.239507,7.2972646,4.532485,0.0,0.0,7.2185764,8.734368,0.0
3623681122,8.697254,0.0,0.0,3.9624405,6.648334,3.3540578,7.712862,5.6702256,7.718695,4.861243,0.0,0.0,7.652687,9.087204,0.0
3623681126,8.164918,0.0,0.0,3.9919684,5.924325,3.3902488,7.0206175,5.131703,7.2395577,4.405116,0.0,0.0,6.931594,8.919955,0.0
3623681134,8.72747,0.0,0.0,4.382791,6.4345703,3.5515666,7.6272855,5.4973044,7.672078,4.7338557,0.0,0.0,7.348718,9.266583,0.0
3623681184,8.55516,0.0,0.0,3.7322824,6.611848,3.1518216,7.551036,5.3587055,7.51194,4.584614,0.0,0.0,7.3967404,9.194617,0.0
3623681188,8.786805,0.0,0.0,3.8523421,6.932558,3.2060413,7.825907,5.5435452,7.6762285,4.788076,0.0,0.0,7.5803823,9.167765,0.0
3623681204,8.591139,0.0,0.0,3.6045647,6.830458,3.0571346,7.6635838,5.418519,7.5745277,4.6143484,0.0,0.0,7.5087576,9.215524,0.0
3625681202,9.130225,0.0,0.0,4.1950154,7.062795,3.5039263,8.005463,5.7610135,8.013004,5.001045,0.0,0.0,7.8655734,9.508873,0.0
3625681344,9.616518,0.0,0.0,4.7241883,7.337123,3.9123769,8.401644,6.1733503,8.416132,5.437334,0.0,0.0,8.286759,9.864541,0.0
3625681348,9.080582,0.0,0.0,5.059211,6.617879,4.146213,7.837602,6.0188184,8.052845,5.2238617,0.0,0.0,7.7715507,9.061996,0.0
3625681356,8.574657,0.0,0.0,3.6499355,6.7675877,3.0691628,7.6211653,5.3506603,7.5334506,4.600934,0.0,0.0,7.4250216,9.225374,0.0
3625681388,9.311859,0.0,0.0,5.085919,6.8092566,4.1172986,8.004549,5.865566,8.129913,5.336133,0.0,0.0,7.75473,9.10729,0.0
3625681392,9.046102,0.0,0.0,4.709041,6.6219645,3.8466692,7.8232403,5.7231717,7.947813,4.97504,0.0,0.0,7.6482253,9.4441595,0.0
3625681404,9.462874,0.0,0.0,5.0351605,6.856752,4.154919,8.190901,6.1730876,8.340104,5.3532357,0.0,0.0,7.8867874,9.755855,0.0
3627681150,9.140181,0.0,0.0,4.2866025,7.164288,3.5934334,8.118579,5.8857665,8.038628,5.103518,0.0,0.0,7.989868,9.583023,0.0
3834719080,8.266783,0.0,0.0,3.3310196,6.77995,3.0578146,7.3571444,5.297639,7.8047347,4.4432597,0.0,0.0,7.3386292,9.087585,0.0
3844719152,9.128719,0.0,0.0,5.6474504,6.3321505,4.679482,7.658835,5.9846344,8.131317,5.1893835,0.13295814,0.0,7.6174994,9.19689,0.0
3846719084,6.9761977,0.0,0.0,3.371001,5.6002574,3.115703,5.950538,4.988063,6.7643094,3.9669583,0.0,0.0,6.115733,7.2355604,0.0
3846719092,6.6045485,0.0,0.0,3.5034835,5.2653956,3.2292895,5.543023,4.9584627,6.5572605,3.8685608,0.0,0.0,5.812121,6.5110564,0.0
3846719100,6.5357833,0.0,0.0,3.1863825,5.4996943,3.0832844,5.645156,4.921838,6.3153644,3.8971574,0.0,0.0,5.7396083,6.3971753,0.0
4167773542,8.281393,0.0,0.0,5.034289,5.902181,4.4072094,6.604798,5.504607,7.907495,4.8897786,0.123942174,0.0,7.065619,8.248565,0.0
4167773568,8.924591,0.0,0.0,5.0488076,6.3050294,4.2068844,7.523005,5.861875,7.929561,5.128654,0.16837263,0.0,7.396547,9.058577,0.0
4167773572,9.0731535,0.0,0.0,4.6008534,6.7948723,3.8522058,7.8948665,5.9323926,7.6620207,5.2975197,0.0,0.0,7.563156,8.71689,0.0
4167773604,8.833568,0.0,0.0,6.1085534,6.076144,4.7409954,7.5326447,5.7614503,8.005982,5.1511745,0.09616169,0.0,7.0574193,8.651048,0.0
4169773318,8.545508,0.0,0.0,5.101321,6.1616435,4.4826446,6.824695,5.6659503,8.13945,5.0107517,0.062415704,0.0,7.286257,8.566609,0.0
4169773334,9.291431,0.0,0.0,4.4836626,7.058308,3.7748084,8.14023,6.0823793,8.052059,5.269929,0.0,0.0,7.8430796,9.393646,0.0
4171773558,8.427893,0.0,0.0,5.567401,6.11987,4.7256517,7.144749,5.8545375,7.831574,5.1855803,0.4296125,0.0,7.0432487,7.9173565,0.0
4171773580,8.405164,0.0,0.0,4.7576084,6.477318,4.0820365,7.1077194,5.6371264,8.109892,4.7462554,0.0,0.0,7.2259107,8.442419,0.0
4171773584,8.280538,0.0,0.0,4.5871577,6.286491,4.051451,6.9299593,5.5705395,8.035718,4.6534257,0.0,0.0,7.1418886,8.565108,0.0
4171773596,9.2658,0.0,0.0,5.335076,6.9661756,4.2383757,8.07762,5.9890666,8.200608,5.276641,0.0,0.0,7.8318563,9.264372,0.0
4171773608,7.991519,0.0,0.0,4.5179605,6.0540833,3.9670634,6.6820354,5.2971616,7.6758065,4.5506206,0.0,0.0,6.926242,8.10902,0.0
4171773612,8.363847,0.0,0.0,4.5553036,6.3046536,4.009998,7.0246677,5.5177493,8.020348,4.6762013,0.0,0.0,7.2127967,8.629003,0.0
4171773620,8.514956,0.0,0.0,4.8369846,6.2109923,4.238711,6.981765,5.6665015,8.07043,4.867337,0.0,0.0,7.3377967,8.652261,0.0
4173773318,8.265813,0.0,0.0,4.206271,6.254289,3.7489247,6.982452,5.450855,7.7679467,4.638381,0.0,0.0,7.328291,8.625548,0.0
4173773326,7.6767693,0.0,0.0,4.0016413,5.8891587,3.5225477,6.5345407,5.0934224,7.3962693,4.322088,0.0,0.0,6.7887864,7.893222,0.0
4173773330,7.501375,0.0,0.0,4.0407047,5.999498,3.6116142,6.27124,5.17261,7.316916,4.288379,0.0,0.0,6.5365243,7.641582,0.0
4173773362,7.7134695,0.0,0.0,4.0492096,5.8788476,3.6663923,6.418681,5.1441393,7.408011,4.3398104,0.0,0.0,6.7201004,7.9184155,0.0
4173773370,8.140088,0.0,0.0,4.2946944,6.1702013,3.7900605,6.8620114,5.375257,7.6791124,4.626607,0.0,0.0,7.201233,8.370348,0.0
4175773538,9.438131,0.0,0.0,4.797482,7.265499,3.9221883,8.260707,6.085104,8.178813,5.403486,0.0,0.0,8.081824,9.286172,0.0
4175773554,9.539779,0.0,0.0,4.6405196,7.558223,3.8981767,8.35421,6.1444106,8.562094,5.309378,0.0,0.0,8.379271,9.975362,0.0
4175773558,9.4064,0.0,0.0,4.832521,7.3242245,3.9359112,8.268087,5.9935336,8.181543,5.298808,0.0,0.0,8.031796,9.484448,0.0
4175773562,9.402884,0.0,0.0,4.8513737,6.9708505,4.1176066,7.9615407,6.082486,8.085198,5.391316,0.0,0.0,7.950942,9.240735,0.0
4175773568,8.879801,0.0,0.0,4.8612485,6.579975,3.9719105,7.581281,5.5819445,7.8283787,4.8963046,0.0,0.0,7.4755855,9.084536,0.0
4175773572,9.103319,0.0,0.0,4.8226776,7.0649076,3.842452,8.061979,5.828312,7.9921923,5.1088386,0.0,0.0,7.8285403,9.305508,0.0
4175773600,9.042912,0.0,0.0,4.6601567,6.601523,3.9462337,7.641181,5.7487135,7.708883,5.103155,0.0,0.0,7.551419,9.041892,0.0
4175773624,9.04684,0.0,0.0,4.2445297,7.18365,3.5675468,7.993947,5.721787,7.9094257,4.966722,0.0,0.0,7.857011,9.376026,0.0
4177773326,9.861164,0.0,0.0,4.997801,7.500577,4.1679006,8.442805,6.3153777,8.749419,5.461706,0.0,0.0,8.309518,10.103617,0.0
