WAFER_ID,sae_features_0,sae_features_1,sae_features_2,sae_features_3,sae_features_4,sae_features_5,sae_features_6,sae_features_7,sae_features_8,sae_features_9,sae_features_10,sae_features_11,sae_features_12,sae_features_13,sae_features_14,sae_features_15,sae_features_16,sae_features_17,sae_features_18,sae_features_19,sae_features_20,sae_features_21,sae_features_22,sae_features_23,sae_features_24,sae_features_25,sae_features_26,sae_features_27,sae_features_28,sae_features_29,sae_features_30,sae_features_31,sae_features_32,sae_features_33,sae_features_34,sae_features_35,sae_features_36,sae_features_37,sae_features_38,sae_features_39,sae_features_40,sae_features_41,sae_features_42,sae_features_43,sae_features_44,sae_features_45,sae_features_46,sae_features_47,sae_features_48,sae_features_49,sae_features_50,sae_features_51,sae_features_52,sae_features_53,sae_features_54,sae_features_55,sae_features_56,sae_features_57,sae_features_58,sae_features_59,sae_features_60,sae_features_61,sae_features_62,sae_features_63
3023014506,2.217549,4.6321497,4.8908195,2.0967796,7.432869,2.5519984,3.6621675,0.0,0.0,0.0,7.3875833,0.0,8.121477,4.0578213,5.548325,3.1186728,4.704097,0.0,8.121346,4.5376797,3.2650719,1.1139685,4.762231,7.769731,3.19195,0.0,0.0,0.0,10.727197,3.5798607,4.006562,0.0,3.2994637,6.4945564,1.5253783,4.8629394,4.979048,0.8575505,0.0,4.6661987,0.0,7.374885,6.400137,0.0,3.3080263,0.0,0.0,2.627791,0.0,9.680455,0.0,5.3358755,2.005413,5.5063386,3.05887,2.809439,5.623083,6.294576,1.2667636,0.0,6.2702026,0.0,1.5530777,0.0
3023014514,1.5254054,3.9440408,3.965598,2.4512093,6.5112534,2.3931513,3.2296174,0.0,0.0,0.0,6.744848,0.0,7.285925,3.4229014,5.1146455,2.9814696,4.236883,0.0,7.324427,3.9353752,2.3479693,1.6034254,4.2762823,6.033437,2.7227404,0.0,0.0,0.0,10.127707,3.4825392,2.8399043,0.0,2.9707158,4.9927106,0.7733758,3.753487,5.307548,0.7160359,0.0,4.1379776,0.0,6.966569,6.0765,0.0,2.9292037,0.0,0.0,2.4252152,0.0,8.218157,0.0,4.717636,1.0799166,5.0020905,2.4017055,2.4786196,5.0810375,5.5624285,1.4153973,0.46114802,6.0614834,0.5559541,1.1701843,0.0
3023014518,1.7262214,4.0463324,4.15965,2.0784435,6.5257444,2.0307055,3.2191558,0.0,0.0,0.0,6.700161,0.0,7.255487,3.31611,5.0861597,2.8609972,4.0419574,0.0,7.368638,3.8662488,2.5242908,1.3796972,4.2823615,5.9747257,2.6476357,0.0,0.0,0.0,10.219306,3.484312,2.7322571,0.0,3.0402348,5.1492534,0.7256667,3.5475392,4.933949,0.76096886,0.0,4.0329795,0.0,7.1562757,5.8899727,0.0,2.6848884,0.0,0.0,2.3270025,0.0,8.553719,0.0,4.814766,0.93385226,4.8385477,2.3486383,2.4162138,5.2948656,5.514164,1.3511823,0.3089854,6.1205473,0.29277512,1.0186778,0.0
3023014526,3.199347,4.692051,4.54758,2.4479206,6.125283,2.185241,3.4300559,0.0,0.0,0.0,6.2870536,0.0,6.9638405,3.746669,5.036162,4.0030193,3.936082,0.0,7.3418593,4.158611,3.4840436,1.7230752,5.247307,7.472774,3.2659059,0.0,0.0,0.0,10.912067,3.0688128,3.3919759,0.0,2.6779206,5.629918,0.6911624,5.1240244,5.496191,0.5841798,0.0,4.467535,0.007922638,7.6078835,7.3123827,0.0,2.5931602,0.0,0.0,1.5492867,0.0,9.550791,0.0,5.4295826,0.97934335,5.0886374,2.3083317,3.8120081,5.9033484,5.8931074,2.0492644,1.1241772,6.95727,1.0456028,0.16939944,0.0
3023014536,2.0465643,4.075163,4.274684,2.5734215,6.4075723,2.8990586,3.1274838,0.0,0.0,0.0,6.6876006,0.0,6.808788,3.9717677,5.197722,3.4573243,4.2011695,0.0,7.1362605,4.0953817,3.061523,2.0546768,4.19566,6.2353945,3.314793,0.0,0.0,0.0,9.88753,3.757417,3.4193578,0.0,2.9002593,4.9900537,1.3604888,4.206603,5.705815,1.3280469,0.0,4.0663877,0.0,6.3707633,6.2626023,0.0,3.1255424,0.0,0.0,2.9544773,0.0,8.1279545,0.0,5.4705944,1.405299,5.1987348,2.6020758,2.7586691,5.387634,5.7919536,2.1009088,0.70113635,6.086597,1.0233114,1.4030668,0.0
3023014548,2.3957806,4.0377812,4.433523,1.9942366,6.635646,2.124561,3.6457,0.0,0.0,0.0,6.440629,0.0,7.446381,3.5781996,5.3057704,3.149465,3.9390914,0.0,7.3787475,4.5940537,3.1257088,1.2521118,4.6573863,7.213591,2.5635667,0.0,0.0,0.0,10.309927,3.2627914,3.588281,0.0,2.8367126,5.7784905,1.1776172,4.488521,4.672357,0.5193655,0.0,4.199454,0.0,7.194428,6.433036,0.0,2.4119484,0.0,0.0,2.164865,0.0,9.678645,0.0,5.2456317,1.2034671,5.328221,2.2216187,3.070218,5.7095046,5.6056013,1.3589025,0.49847883,6.41082,0.66381335,0.6705154,0.0
3023014552,2.1973605,4.047762,4.313376,1.7551876,6.6982656,2.2237625,3.712999,0.0,0.0,0.0,6.369301,0.0,7.593305,3.4679084,5.1089244,3.089436,4.071498,0.0,7.3429055,4.3764153,3.1368113,1.2136658,4.520957,7.2552805,2.3655875,0.0,0.0,0.0,10.111806,3.3876536,3.6072135,0.0,2.9566026,5.7593465,1.283716,4.348309,4.3829055,0.3380344,0.0,4.246991,0.0,7.178065,6.366662,0.0,2.4462624,0.0,0.0,1.9745291,0.0,9.720106,0.0,4.917911,1.4051713,5.4384737,2.3886063,2.9909892,5.6323256,5.6580853,1.4159294,0.03775492,6.212794,0.24040757,0.80311215,0.0
3025014278,1.6489217,4.1106772,3.8120515,2.3325644,6.858248,3.2070806,3.7229881,0.0,0.0,0.0,6.9547234,0.0,7.6580915,4.081206,5.157088,3.6757185,4.601117,0.0,7.268048,4.3628516,2.4621902,1.362804,4.450456,6.987998,3.1287844,0.0,0.0,0.0,10.447794,3.294247,3.7332134,0.0,2.6519904,5.8870244,1.2277611,4.6488767,5.524627,0.5340019,0.0,4.0349216,0.0,7.240607,6.8117943,0.0,3.265178,0.0,0.0,2.648511,0.0,8.636621,0.0,5.340773,1.563613,5.3893356,2.9469578,3.0512967,5.4170914,6.0315704,1.8501687,0.29100528,6.1474037,0.404804,1.2965703,0.0
3025014282,2.2130027,4.183636,3.947593,3.118254,7.2509775,3.368635,3.4040108,0.0,0.0,0.0,7.138474,0.0,7.626813,4.2951345,5.5035367,3.9073467,4.9910293,0.0,7.037419,4.3677034,3.0941715,1.7612535,4.5968475,6.844917,3.6979256,0.0,0.0,0.0,10.034201,3.9012794,4.1821513,0.0,3.272818,6.0143795,1.3725628,5.0421743,5.463637,0.4013305,0.0,4.5001817,0.0,6.5467744,6.0545425,0.0,3.8573456,0.0,0.0,2.8597307,0.0,7.981878,0.0,4.954035,2.210753,5.589591,3.539109,2.7608747,5.4899516,5.968768,1.9599652,0.58871704,6.237306,0.30353487,1.747909,0.0
3025014286,1.9931498,4.2349124,4.4200544,1.5825212,6.901578,2.3564339,4.1174016,0.0,0.0,0.0,7.020813,0.0,8.097919,3.7560244,5.175152,3.6474524,4.3527827,0.0,7.7044897,4.68077,3.0790815,1.0226914,4.523452,7.7457857,2.6469383,0.0,0.0,0.0,10.906212,3.5202327,3.5863175,0.0,2.963011,6.0487146,1.4283756,4.5554004,4.691048,0.37938854,0.0,4.4358063,0.0,7.755408,6.357073,0.0,2.8714712,0.0,0.0,2.3440707,0.0,9.728461,0.0,4.9415293,1.443608,5.640608,3.037251,2.8602943,6.0062037,5.9749627,1.3840016,0.0,6.272083,0.0,1.2416104,0.0
3025014294,1.8769833,4.365837,4.1253057,2.0216897,6.8576694,2.4568377,3.39439,0.0,0.0,0.0,6.951899,0.0,7.624532,3.5333636,5.3129716,3.0154526,4.2930427,0.0,7.533822,4.148128,2.6180296,1.1317271,4.6389785,6.9588995,2.522657,0.0,0.0,0.0,10.456144,3.1119826,3.441524,0.0,2.8895078,5.585495,0.9394856,4.1393676,4.9040685,0.7461976,0.0,4.29024,0.0,7.170632,6.4065194,0.0,2.900535,0.0,0.0,2.0398793,0.0,9.028353,0.0,4.984561,1.4327359,5.250005,2.5058167,2.5753915,5.447004,5.905375,1.1244677,0.21109541,6.1771092,0.0,1.0952214,0.0
3025014302,1.9281286,4.1788335,4.1492257,2.6102443,6.5941133,2.7616417,3.450303,0.0,0.0,0.0,6.6197777,0.0,7.513481,3.5971272,5.1441455,3.1675081,4.292909,0.0,7.3959584,4.301997,3.0004277,1.5592629,4.579541,6.692555,2.8373404,0.0,0.0,0.0,10.263653,3.496962,3.2445066,0.0,2.7894783,5.4324937,1.2732793,4.633872,5.008972,0.72206926,0.0,4.518476,0.0,7.2960634,6.331892,0.0,3.0060234,0.0,0.0,2.2184253,0.0,8.741727,0.0,5.0481434,1.3098605,5.3925962,2.3707232,2.7995982,5.3220434,6.0334086,1.3283827,0.78747994,6.2923045,0.8643956,1.1940631,0.0
3027014502,2.1300828,3.8899813,4.5302486,2.4317393,6.429596,2.6264102,3.2207963,0.0,0.0,0.0,7.0113134,0.0,7.2493167,3.517065,5.14347,3.211207,4.38172,0.0,7.4914694,4.1779323,2.8531945,1.9541641,4.410542,6.026163,2.9929297,0.0,0.0,0.0,10.141316,4.2056446,2.9791954,0.0,3.0298378,5.04642,1.2859248,3.736945,5.4827986,0.9525735,0.0,4.4584417,0.0,7.013328,6.143139,0.0,3.155238,0.0,0.0,2.875441,0.0,8.637333,0.0,5.009901,1.2642403,5.2113934,2.6689835,2.4752185,5.3475184,5.7208176,1.7765167,0.5793948,6.2194004,0.9588642,1.2568219,0.0
3027014522,1.668909,3.9646506,3.951503,2.371769,6.617822,2.5142348,3.330058,0.0,0.0,0.0,6.888651,0.0,7.4722652,3.4499927,5.2000036,3.1216362,4.3484783,0.0,7.314603,4.083586,2.4151168,1.6655905,4.3534865,6.157582,2.7298214,0.0,0.0,0.0,10.153763,3.552056,3.0044692,0.0,3.0314958,5.0574236,0.88623327,3.7660542,5.369066,0.75848794,0.0,4.1759095,0.0,6.9594493,6.263531,0.0,3.015055,0.0,0.0,2.5810044,0.0,8.251912,0.0,4.788036,1.2267557,5.2195725,2.6101816,2.4952781,5.237899,5.616976,1.477427,0.44262126,6.092969,0.47039896,1.342294,0.0
3027014528,1.8478212,3.901391,3.9695513,3.1205235,6.1442595,2.788609,2.8435516,0.0,0.0,0.0,6.4135404,0.0,6.7371464,3.559458,5.314184,3.2125435,3.903581,0.0,6.864455,4.245529,2.651404,1.9072595,4.3402295,5.961287,2.7810366,0.0,0.0,0.0,9.819436,3.2102492,3.0594993,0.0,2.3718529,4.921147,0.684514,4.220373,5.5381756,1.0802597,0.0,3.9959838,0.0,6.663807,6.390329,0.0,2.9735897,0.0,0.0,2.1490352,0.0,7.8579197,0.0,5.054043,1.0107591,5.1685457,1.8656834,2.6703098,4.7886333,5.6627874,1.3902633,1.6805685,6.3138814,1.4672626,0.80949706,0.0
3027014544,1.6005044,3.83812,3.7777166,3.1594858,6.1724,3.006062,2.9275696,0.0,0.0,0.0,6.2269626,0.0,6.8652062,3.4433942,5.1551785,3.3692675,4.1633177,0.0,6.8345256,3.8254502,2.5657008,1.9793717,4.526763,5.775475,2.8754134,0.0,0.0,0.0,9.675384,3.5410907,2.9468606,0.0,2.5790825,4.8072343,0.71822244,4.2003484,5.4096117,0.51694006,0.0,4.2440367,0.18225291,6.7588186,6.166394,0.0,3.1247857,0.0,0.0,2.1089668,0.0,7.6371922,0.0,4.5286984,1.1576955,5.198927,2.196811,2.682554,4.6650496,5.8179817,1.3924586,1.1678967,6.1772,1.3932289,1.0962273,0.0
3027014564,1.7435935,3.7430906,4.1596584,2.6556377,6.120345,2.8624434,2.827427,0.0,0.0,0.0,6.4884973,0.0,6.6695023,3.662867,4.8379025,3.0702302,4.2916627,0.0,6.8571234,3.8857496,2.5488682,1.8626794,4.0069876,5.6465178,2.8999884,0.0,0.0,0.0,9.520346,3.7076774,2.8952794,0.0,2.6819882,4.5604405,1.2104052,3.7826781,5.5511127,0.99734575,0.0,4.0577154,0.0,6.367585,5.7446322,0.0,3.011114,0.0,0.0,2.6422324,0.0,7.7162056,0.0,4.885997,1.2098479,4.971343,2.3327665,2.3634746,4.7615047,5.505688,1.7241695,0.7514067,5.798634,1.123047,1.2862089,0.0
3027014588,1.8071502,4.1823845,3.848397,2.284259,6.853371,3.213797,3.7576528,0.0,0.0,0.0,6.886503,0.0,7.670776,4.035414,5.179768,3.8597815,4.633708,0.0,7.29408,4.4106483,2.5154638,1.5753593,4.614431,7.108497,3.1797836,0.0,0.0,0.0,10.456297,3.35198,3.7905,0.0,2.6740127,5.962729,1.3385832,4.728037,5.539301,0.3995849,0.0,4.073892,0.0,7.3883176,7.0156946,0.0,3.2673442,0.0,0.0,2.5108616,0.0,8.798224,0.0,5.297362,1.5219918,5.609379,3.0642996,3.1461968,5.5375476,6.060078,2.0107617,0.34131938,6.156891,0.51227015,1.196606,0.0
3029014274,1.7282593,4.156046,3.8463192,2.6450365,6.333236,2.7653706,3.304463,0.0,0.0,0.0,6.517417,0.0,7.15311,3.5049243,5.4709835,3.334114,4.3354516,0.0,7.2555447,3.6533225,2.388862,1.6540953,4.714392,6.156137,3.0846932,0.0,0.0,0.0,10.438897,3.1860144,3.0833964,0.0,2.9305577,5.133882,0.31277004,3.9151943,5.416033,0.28644207,0.0,4.166528,0.0,7.434191,6.3322973,0.0,3.1847816,0.0,0.0,1.7021464,0.0,8.408852,0.0,4.752804,1.2705944,5.004283,2.432046,2.7360125,5.149399,5.7648754,1.5036763,0.70408076,6.3841534,0.6471758,0.80364543,0.0
3029014330,1.5161327,3.8114944,3.8375049,2.3806465,6.5641646,2.571427,3.2369537,0.0,0.0,0.0,6.9105573,0.0,7.3651733,3.3569353,5.1257358,3.1359901,4.2434545,0.0,7.178928,4.0815277,2.3296282,1.7198948,4.1577606,6.11528,2.7774384,0.0,0.0,0.0,10.091736,3.609483,2.899773,0.0,2.8121324,4.988164,0.8856033,3.6912603,5.5098195,0.767624,0.0,4.126744,0.0,6.870291,6.2484994,0.0,3.0341592,0.0,0.0,2.6081486,0.0,8.151235,0.0,4.808684,1.1591601,5.1444235,2.5040667,2.4124181,5.129455,5.7087374,1.5506021,0.512392,5.7405524,0.60933906,1.1230643,0.0
3029014464,1.6838231,4.3907547,3.839995,3.1821241,6.0595417,2.7143629,3.1681628,0.0,0.0,0.0,6.483548,0.0,7.0459795,4.5767574,5.2050276,3.4283485,4.3685174,0.0,6.144799,4.572116,2.7945957,1.4231623,4.18175,6.090589,3.737082,0.0,0.0,0.0,10.074879,3.3217428,3.5019236,0.0,2.6967337,5.503984,1.4194374,4.8606057,5.3903847,0.5958257,0.0,4.3188725,0.0,6.979514,6.322217,0.0,3.5296164,0.0,0.0,2.0718853,0.0,7.6331344,0.0,4.8801,2.099593,4.9187884,2.970111,3.106755,4.465017,6.2382483,1.1419989,0.47538948,5.7559857,0.764053,1.5516678,0.0
3029014468,2.6785657,4.624092,4.016752,3.15447,6.420436,3.2494087,3.311398,0.0,0.0,0.0,6.4496365,0.0,7.1637373,3.9805233,5.6253605,4.163517,4.3583016,0.0,7.262158,3.948132,3.3607342,1.9485255,4.828582,6.9291067,3.3753371,0.0,0.0,0.0,10.146901,3.153539,3.7084377,0.0,2.922618,5.8033586,0.72765046,4.854207,5.568344,0.5208689,0.0,4.425009,0.0,6.7740617,6.5916033,0.0,3.5504575,0.0,0.0,1.9546947,0.0,8.087938,0.0,5.1318007,1.5272808,5.5095754,2.736166,3.1357248,5.1433234,5.90201,1.8839312,1.286694,6.5172963,0.76021636,1.1952084,0.0
3029014472,1.4598926,3.6286259,3.762351,2.8381405,6.0960755,2.6740832,2.7778146,0.0,0.0,0.0,6.4142776,0.0,6.757194,3.587195,5.111733,3.1477573,4.1158714,0.0,6.748141,4.079927,2.0223446,2.0277417,3.8623023,5.517356,3.0633736,0.0,0.0,0.0,9.680309,3.3621936,2.8285189,0.0,2.5384223,4.540033,0.8251085,3.6515992,5.896383,0.77416193,0.0,3.9530709,0.08244497,6.567348,5.8634834,0.0,2.9836335,0.0,0.0,2.727823,0.0,7.431909,0.0,5.039862,1.0995182,4.904563,2.1793408,2.344917,4.7956247,5.5632377,1.7012204,1.1246065,5.7807455,1.11227,1.1518713,0.0
3029014476,1.7767339,4.174188,3.9380972,2.4688513,6.593107,2.8014014,3.4757342,0.0,0.0,0.0,6.6910167,0.0,7.319849,3.9185424,5.143614,3.4678566,4.5313897,0.0,7.422113,4.047906,2.3315563,1.5391232,4.4392076,6.581735,3.0197523,0.0,0.0,0.0,9.969106,2.9185925,3.4512217,0.0,2.8936627,5.3760505,1.028819,4.263594,5.4967012,1.0932038,0.0,4.0498114,0.0,6.851952,6.671201,0.0,3.1279376,0.0,0.0,2.7027557,0.0,8.28964,0.0,5.300498,1.3185613,5.1576443,2.774447,2.8164365,5.364645,5.4079485,1.7745322,0.5009377,6.0651484,0.44158298,1.4203426,0.0
3031014466,1.3986804,3.385704,3.620246,3.281889,5.6853,2.8893075,2.2848372,0.0,0.0,0.0,5.9484596,0.0,6.067477,3.505893,5.1120424,3.5117538,3.8825586,0.0,6.3293567,4.1506987,1.9581031,2.3521178,3.8236432,5.1817904,3.1521125,0.0,0.0,0.0,9.365728,3.469768,2.772835,0.0,1.9553682,4.1667447,0.6769966,3.7782981,6.2529116,0.9393241,0.0,3.875275,0.3124157,6.3512716,5.8664293,0.0,2.9432967,0.0,0.0,2.4821906,0.0,7.0018654,0.0,4.9969883,0.7469474,4.9120336,1.8513876,2.1697955,4.3665805,5.331442,1.7710507,1.5576344,6.0136786,1.600896,0.86007404,0.0
3031014528,1.4685123,3.4354892,3.7116556,2.85069,6.164552,2.8097472,2.7991216,0.0,0.0,0.0,6.430993,0.0,6.7832627,3.6140823,5.0261793,3.3621483,4.232184,0.0,6.5737367,4.135169,2.017575,2.3073926,3.8713412,5.490007,3.0199466,0.0,0.0,0.0,9.4835615,3.6143222,2.893675,0.0,2.4341471,4.5106063,1.0831255,3.7089448,6.0455737,0.76492846,0.0,4.0373306,0.14178559,6.459673,5.927403,0.0,2.982365,0.0,0.0,2.940697,0.0,7.277162,0.0,5.0282407,1.07148,5.063847,2.3917027,2.3996375,4.7542934,5.534448,1.8748392,1.1434834,5.633297,1.2497779,1.3415642,0.0
3031014536,1.8616992,3.7403622,3.826544,3.2131703,5.735653,2.673276,2.5586777,0.0,0.0,0.0,6.0474854,0.0,6.198377,3.4113617,5.251596,3.348616,3.5987136,0.0,6.4208064,4.2310715,2.4308977,2.0093324,3.9435291,5.4675674,2.826725,0.0,0.0,0.0,9.503472,2.9828103,3.0034285,0.0,2.0887036,4.621538,0.40817752,4.010716,5.6660967,1.3870784,0.0,3.6112394,0.076900154,6.269501,6.2059307,0.0,2.9093175,0.0,0.0,2.0833583,0.0,7.3362236,0.0,5.071397,0.74417347,4.9882674,1.5580537,2.4040205,4.5936017,5.2306952,1.4561622,1.9450213,6.0661116,1.569946,0.5840863,0.0
3031014540,1.5823145,3.9868598,3.7933269,2.575686,6.292925,2.7707016,3.14676,0.0,0.0,0.0,6.5776944,0.0,7.036898,3.693612,5.0133567,3.2917023,4.0629783,0.0,6.9586287,4.078966,2.2945297,1.6223937,4.1972632,6.344195,2.7829247,0.0,0.0,0.0,10.00667,3.1130593,3.2882628,0.0,2.3309782,5.2374897,0.9460898,4.053411,5.6077175,0.8387597,0.0,4.022483,0.0,6.692723,6.524632,0.0,2.8445182,0.0,0.0,2.4164748,0.0,8.181303,0.0,5.36493,1.0975292,5.1176963,2.3494208,2.7839084,5.1922975,5.755896,1.6615758,1.0344228,5.714308,1.1026164,0.8405277,0.0
3031014568,1.4434743,3.3461485,3.8877752,3.0385778,5.410755,2.694517,2.6398323,0.0,0.0,0.0,5.558494,0.0,5.6683817,3.6909382,4.908744,3.0950797,3.9470677,0.0,6.309004,3.8575969,1.9265494,2.1991901,3.7066565,4.864621,3.1519198,0.0,0.0,0.0,8.998469,3.2202902,2.7394395,0.0,2.07996,4.2218385,0.8857609,3.5406427,5.861728,0.93086123,0.0,3.8378718,0.36381322,6.122029,5.265226,0.0,2.7623959,0.0,0.0,2.7633536,0.0,6.7652626,0.0,4.990949,0.9597961,4.497713,1.9139192,2.3737316,4.3631024,5.0534806,1.6473265,1.5685413,5.7981424,1.354204,1.1827608,0.0
3031014580,1.5375233,3.205988,3.9529767,3.0820343,5.7488317,2.932109,2.4763873,0.0,0.0,0.0,5.9003277,0.0,5.89889,3.7122233,4.6628437,3.1687713,4.147031,0.0,6.220095,3.9817317,1.9533079,2.667725,3.812583,4.985521,3.0332434,0.0,0.0,0.0,8.901564,3.7135038,2.780388,0.0,2.0945938,4.336853,1.1541308,3.535638,5.913625,0.7865965,0.0,3.864337,0.23610768,5.96065,5.3562875,0.0,2.980251,0.0,0.0,2.9042892,0.0,6.7750854,0.0,4.8409195,0.7501262,4.963083,1.9083258,2.2135658,4.0885515,5.2604094,1.9082823,1.5158929,6.002824,1.6951913,1.2064292,0.0
3031014584,2.7302008,4.065501,3.8141208,3.0414934,5.213606,2.6555943,2.5226924,0.0,0.0,0.0,5.8534575,0.0,6.1007543,3.6989057,5.154293,3.5286057,3.6550133,0.0,6.2016435,3.7504864,2.9627943,1.9665215,4.177322,5.7137365,2.788647,0.0,0.0,0.0,9.037394,2.8656282,2.8845828,0.0,2.394433,5.1971784,0.48922026,4.262386,5.2979293,1.0671135,0.0,3.8239717,0.13621503,6.209678,6.1747684,0.0,2.8371353,0.0,0.0,1.8404862,0.0,7.6193314,0.0,4.631629,0.8515017,4.812347,1.7702783,3.2723048,4.6424966,4.968646,1.493632,2.350674,6.2029915,1.5475446,0.5179564,0.0
3033014286,2.859752,4.3472652,4.0033827,3.2548175,6.30326,3.1997802,3.2679589,0.0,0.0,0.0,6.6505504,0.0,6.9233327,3.9474878,5.690563,4.381228,4.2508206,0.0,7.0631714,4.084805,3.3766453,2.4135747,4.9996176,6.837829,3.479754,0.0,0.0,0.0,9.920866,3.4690237,3.699068,0.0,2.9847286,5.731308,0.8049239,4.7478027,5.9738917,0.8998579,0.0,4.20748,0.0,6.436382,6.505028,0.0,3.7191734,0.0,0.0,2.2568562,0.0,7.76266,0.0,5.1599507,1.4439862,5.6320415,2.5912013,3.0642204,5.315663,5.49971,2.10628,1.8727208,6.704535,1.2617111,1.2757788,0.0
3033014306,1.3784503,3.859859,3.755439,2.918544,5.793236,2.6495929,2.875749,0.0,0.0,0.0,6.1308737,0.0,6.5179877,3.714789,5.1105323,3.212825,4.060709,0.0,6.937748,3.960955,2.03371,1.7392832,4.1292014,5.679407,3.0300994,0.0,0.0,0.0,9.872055,3.0382063,2.9313927,0.0,2.3894923,4.626738,0.4268149,3.8487167,5.817808,0.71558654,0.0,3.9371645,0.0,6.7971687,6.0446362,0.0,2.8682718,0.0,0.0,2.173941,0.0,7.778813,0.0,5.14321,0.9513202,4.7110753,1.9144987,2.6424458,4.8447976,5.515867,1.6234792,1.2827725,6.091994,1.2880049,0.7752702,0.0
3033014314,1.6031839,3.2890892,3.8538609,2.9816105,6.2326474,2.8940516,2.7151377,0.0,0.0,0.0,6.541069,0.0,6.710269,3.5882342,5.120672,3.491929,4.2231545,0.0,6.7427483,4.0981283,2.2460263,2.451007,4.1355658,5.476301,2.9469206,0.0,0.0,0.0,9.672659,3.9662206,2.7702594,0.0,2.4060752,4.544438,0.98682874,3.838894,5.999148,0.80145496,0.0,4.05828,0.16138646,6.4817543,6.0938315,0.0,2.9371133,0.0,0.0,2.8706865,0.0,7.4051404,0.0,4.9267516,0.8849339,5.314138,2.3123467,2.3451633,4.9038243,5.556341,1.9925498,1.240715,6.000289,1.4355563,1.1959118,0.0
3033014326,1.5174061,3.3640366,3.8077426,3.025611,6.0513563,2.8091624,2.5469162,0.0,0.0,0.0,6.4107437,0.0,6.5512795,3.5436866,4.984299,3.318561,4.1034565,0.0,6.6400766,4.038506,2.0292041,2.2432318,4.0026217,5.3583536,2.9084156,0.0,0.0,0.0,9.561282,3.672275,2.6911817,0.0,2.3244145,4.447408,0.9399325,3.7224624,5.9560447,0.8001704,0.0,4.0004263,0.16437805,6.410599,6.020339,0.0,2.8777733,0.0,0.0,2.680987,0.0,7.269659,0.0,4.815287,0.86141413,5.132597,2.0979536,2.2431035,4.653192,5.5567527,1.8163017,1.2167907,5.8662586,1.434237,1.0126913,0.0
3033014464,2.2926648,4.6468163,4.0416574,3.4235535,5.6180077,2.6714067,2.6446657,0.0,0.0,0.0,6.350059,0.0,6.5645447,4.065289,5.2078686,3.8163276,3.9067419,0.0,6.7544913,3.8035016,2.626527,1.8099397,4.552868,6.443844,3.8770685,0.0,0.0,0.0,10.131474,2.853415,3.4646695,0.0,1.9891207,5.0243945,0.5319553,5.0316696,6.4209003,0.8981205,0.0,4.3676324,0.034604013,7.2669773,6.839603,0.0,3.2178519,0.0,0.0,1.422729,0.0,7.8864675,0.0,5.2877283,1.1325033,4.942621,1.9839299,3.2217724,4.8232694,6.1667285,1.9001898,1.8138882,6.4399424,1.3692017,0.673591,0.0
3035014490,2.0186145,3.8001204,3.8049529,3.2247539,5.7184486,2.530157,2.4993966,0.0,0.0,0.0,6.1019726,0.0,6.1764107,3.6011696,5.335536,3.5832045,3.5421755,0.0,6.3759103,4.254848,2.3204017,2.1198614,3.9784124,5.624136,3.0525372,0.0,0.0,0.0,9.532603,2.7792516,3.282817,0.0,1.9228982,4.805048,0.32294068,4.169222,5.9479656,1.6401922,0.0,3.5651283,0.041800424,6.3570867,6.3851414,0.0,2.8961675,0.0,0.0,2.076191,0.0,7.392135,0.0,5.3893323,0.6553359,4.926696,1.3957872,2.636272,4.816635,5.128755,1.6663407,2.339988,6.2594447,1.7814478,0.4853451,0.0
3037014298,1.8247503,4.3410153,4.0183387,2.454294,6.42443,2.573323,3.2232711,0.0,0.0,0.0,6.683415,0.0,7.2233443,3.7772336,5.288715,3.153532,3.9622176,0.0,7.456909,4.0895243,2.5765646,1.4162786,4.5251894,6.6278763,2.7929215,0.0,0.0,0.0,10.53105,2.9343662,3.2649171,0.0,2.608251,5.464761,0.6492059,4.2095113,5.401151,0.85966516,0.0,4.1533494,0.0,7.2624655,6.5289707,0.0,2.8277612,0.0,0.0,2.0440962,0.0,8.724675,0.0,5.358289,1.1648202,4.915103,2.177363,2.9355466,5.308842,5.883474,1.52499,1.0548464,6.2961564,0.8610372,0.7545613,0.0
3037014334,1.4789087,3.937066,3.686978,3.0203495,6.0020866,2.9993472,3.1159024,0.0,0.0,0.0,6.320639,0.0,6.755281,4.17542,5.205829,3.6324453,4.251682,0.0,6.8751597,4.298309,1.9707937,1.9010231,4.008139,6.087484,3.41405,0.0,0.0,0.0,9.771875,2.638453,3.4735131,0.0,2.0881817,4.9173064,0.7884801,4.312591,6.2220664,1.1328431,0.0,3.878765,0.0,6.51788,6.4751773,0.0,3.1974504,0.0,0.0,2.6650505,0.0,7.3917227,0.0,5.713303,1.1873332,4.8670435,2.1142046,2.8113596,4.930362,5.695895,2.0577736,1.4326397,5.9720683,1.3521999,1.0778373,0.0
